catalogNumber,dc:modified,basisOfRecord,institutionCode,collectionCode,associatedMedia,fieldNotes,scientificName,vernacularName,ScrapedName,AnnotatorName,VerbatimDate,identifiedBy,dateIdentified,associatedReferences,dataGeneralizations,identificationRemarks,occurenceRemarks,country,countryCode,stateProvince,county,locality,verbatimLocality,AnnotatorLocality,ScrapeGoatField,"decimal latitude","decimal longitude",geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferencedDate,Kingdom,Phylum,Class,Order,Family,Genus,Species,EventDate,Day,Month,Year
JHFN2-35-J,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/35?oldid=3614640",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Zonitoides arboreus","Zonitoides arboreus","'Aug. 22, 1907","Junius Henderson",'1907-08-22,,"ne Glade School
{{taxon|Succinea|Succinea cf. avara}} ? a few
{{taxon|Vitrina alaskana}} common
{{taxon|Zonitoides arboreus}} common

{{#from|title=Page:Field Notes of Junius Henderson, Notebook 2.pdf/36|uri=http://en.wikisource.org/wiki/Page:Field_N",,,"United States of America",US,,,,Magnolia,"Magnolia, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-36-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/36?oldid=3614641",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Euconulus trochiformis","Euconulus trochiformis","'Aug. 22, 1907","Junius Henderson",'1907-08-22,,"wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/36?oldid=3614641}}

{{taxon|Euconulus trochiformis}}  common
{{taxon|Cochlicopa  lubrica}} 1 specimen
{{taxon|Pupilla}} or {{taxon|Bifidaria|Bifidaria sp.}} 

Reached home at 6:",,,"United States of America",US,,,,Magnolia,"Magnolia, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-36-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/36?oldid=3614641",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Cochlicopa  lubrica","Cochlicopa  lubrica","'Aug. 22, 1907","Junius Henderson",'1907-08-22,,"f_Junius_Henderson,_Notebook_2.pdf/36?oldid=3614641}}

{{taxon|Euconulus trochiformis}}  common
{{taxon|Cochlicopa  lubrica}} 1 specimen
{{taxon|Pupilla}} or {{taxon|Bifidaria|Bifidaria sp.}} 

Reached home at 6:45

",,,"United States of America",US,,,,Magnolia,"Magnolia, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-36-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/36?oldid=3614641",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Pupilla,Pupilla,"'Aug. 22, 1907","Junius Henderson",'1907-08-22,,"2.pdf/36?oldid=3614641}}

{{taxon|Euconulus trochiformis}}  common
{{taxon|Cochlicopa  lubrica}} 1 specimen
{{taxon|Pupilla}} or {{taxon|Bifidaria|Bifidaria sp.}} 

Reached home at 6:45

",,,"United States of America",US,,,,Magnolia,"Magnolia, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-36-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/36?oldid=3614641",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Bifidaria sp.",Bifidaria,"'Aug. 22, 1907","Junius Henderson",'1907-08-22,,"onulus trochiformis}}  common
{{taxon|Cochlicopa  lubrica}} 1 specimen
{{taxon|Pupilla}} or {{taxon|Bifidaria|Bifidaria sp.}} 

Reached home at 6:45

",,,"United States of America",US,,,,Magnolia,"Magnolia, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-36-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/36?oldid=3614641",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,aspens,Populus,"'Aug 24, 1907","Junius Henderson",'1907-08-24,,"place|Kossler Ranch, Colorado|Kossler ranch}} and he collected plants while I collected mollusca. In {{taxon|Populus|aspens}} found  
{{taxon|Vallonia cyclophorella}} common
{{taxon|Vitrina alaskana|Vitrina alascana (sic)}} a few
{{taxon|Succinea|Suc",,,"United States of America",US,,,,"Kossler ranch","Kossler Ranch, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-36-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/36?oldid=3614641",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Vallonia cyclophorella","Vallonia cyclophorella","'Aug 24, 1907","Junius Henderson",'1907-08-24,,"ch}} and he collected plants while I collected mollusca. In {{taxon|Populus|aspens}} found  
{{taxon|Vallonia cyclophorella}} common
{{taxon|Vitrina alaskana|Vitrina alascana (sic)}} a few
{{taxon|Succinea|Succinea cf avara}} a few
{{taxon|Zonitoides",,,"United States of America",US,,,,"Kossler ranch","Kossler Ranch, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-36-G,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/36?oldid=3614641",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Vitrina alascana (sic)","Vitrina alaskana","'Aug 24, 1907","Junius Henderson",'1907-08-24,,"In {{taxon|Populus|aspens}} found  
{{taxon|Vallonia cyclophorella}} common
{{taxon|Vitrina alaskana|Vitrina alascana (sic)}} a few
{{taxon|Succinea|Succinea cf avara}} a few
{{taxon|Zonitoides arboreus}}  common
{{taxon|Pupilla|Pupilla sp.}} a few
{",,,"United States of America",US,,,,"Kossler ranch","Kossler Ranch, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-36-H,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/36?oldid=3614641",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Succinea cf avara",Succinea,"'Aug 24, 1907","Junius Henderson",'1907-08-24,,"|Vallonia cyclophorella}} common
{{taxon|Vitrina alaskana|Vitrina alascana (sic)}} a few
{{taxon|Succinea|Succinea cf avara}} a few
{{taxon|Zonitoides arboreus}}  common
{{taxon|Pupilla|Pupilla sp.}} a few
{{taxon|Euconulus trochiformis}}  

	In the ",,,"United States of America",US,,,,"Kossler ranch","Kossler Ranch, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-36-I,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/36?oldid=3614641",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Zonitoides arboreus","Zonitoides arboreus","'Aug 24, 1907","Junius Henderson",'1907-08-24,,"axon|Vitrina alaskana|Vitrina alascana (sic)}} a few
{{taxon|Succinea|Succinea cf avara}} a few
{{taxon|Zonitoides arboreus}}  common
{{taxon|Pupilla|Pupilla sp.}} a few
{{taxon|Euconulus trochiformis}}  

	In the edge of  pine forest under pine boug",,,"United States of America",US,,,,"Kossler ranch","Kossler Ranch, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-36-J,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/36?oldid=3614641",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Pupilla sp.",Pupilla,"'Aug 24, 1907","Junius Henderson",'1907-08-24,," (sic)}} a few
{{taxon|Succinea|Succinea cf avara}} a few
{{taxon|Zonitoides arboreus}}  common
{{taxon|Pupilla|Pupilla sp.}} a few
{{taxon|Euconulus trochiformis}}  

	In the edge of  pine forest under pine boughs ({{taxon|Pinus scopulorum}}) found ",,,"United States of America",US,,,,"Kossler ranch","Kossler Ranch, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-36-K,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/36?oldid=3614641",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Euconulus trochiformis","Euconulus trochiformis","'Aug 24, 1907","Junius Henderson",'1907-08-24,,"a cf avara}} a few
{{taxon|Zonitoides arboreus}}  common
{{taxon|Pupilla|Pupilla sp.}} a few
{{taxon|Euconulus trochiformis}}  

	In the edge of  pine forest under pine boughs ({{taxon|Pinus scopulorum}}) found {{taxon|Zonitoides arboreus|Z. arboreus",,,"United States of America",US,,,,"Kossler ranch","Kossler Ranch, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-36-L,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/36?oldid=3614641",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Pinus scopulorum","Pinus scopulorum","'Aug 24, 1907","Junius Henderson",'1907-08-24,,"la sp.}} a few
{{taxon|Euconulus trochiformis}}  

	In the edge of  pine forest under pine boughs ({{taxon|Pinus scopulorum}}) found {{taxon|Zonitoides arboreus|Z. arboreus}} and {{taxon|Vallonia cyclophorella}} sparsely. On South Boulder below 

{{#",,,"United States of America",US,,,,"Kossler ranch","Kossler Ranch, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-36-M,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/36?oldid=3614641",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Z. arboreus","Zonitoides arboreus","'Aug 24, 1907","Junius Henderson",'1907-08-24,,"

	In the edge of  pine forest under pine boughs ({{taxon|Pinus scopulorum}}) found {{taxon|Zonitoides arboreus|Z. arboreus}} and {{taxon|Vallonia cyclophorella}} sparsely. On South Boulder below 

{{#from|title=Page:Field Notes of Junius Henderson, ",,,"United States of America",US,,,,"Kossler ranch","Kossler Ranch, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-36-N,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/36?oldid=3614641",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Vallonia cyclophorella","Vallonia cyclophorella","'Aug 24, 1907","Junius Henderson",'1907-08-24,,"pine boughs ({{taxon|Pinus scopulorum}}) found {{taxon|Zonitoides arboreus|Z. arboreus}} and {{taxon|Vallonia cyclophorella}} sparsely. On South Boulder below 

{{#from|title=Page:Field Notes of Junius Henderson, Notebook 2.pdf/37|uri=http://en.wikis",,,"United States of America",US,,,,"Kossler ranch","Kossler Ranch, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-37-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/37?oldid=3607711",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Agriolimax campestris","Agriolimax campestris","'Aug 24, 1907","Junius Henderson",'1907-08-24,,"ok_2.pdf/37?oldid=3607711}}

the {{place|Longridge Mill, Colorado|Longridge Mill}} found also {{taxon|Agriolimax campestris}}. Not good collecting ground for mollusca. {{taxon|Pyramidula}} notably absent, though common SW of {{place|Magnolia, Colorad",,,"United States of America",US,,,,"Longridge Mill","Longridge Mill, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-37-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/37?oldid=3607711",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Pyramidula,Pyramidula,"'Aug 24, 1907","Junius Henderson",'1907-08-24,,"do|Longridge Mill}} found also {{taxon|Agriolimax campestris}}. Not good collecting ground for mollusca. {{taxon|Pyramidula}} notably absent, though common SW of {{place|Magnolia, Colorado|Magnolia}}. Saw 50 {{taxon|Chordeiles minor|nighthawks}} flyi",,,"United States of America",US,,,,"Longridge Mill","Longridge Mill, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-37-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/37?oldid=3607711",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,nighthawks,"Chordeiles minor","'Aug 24, 1907","Junius Henderson",'1907-08-24,,"ula}} notably absent, though common SW of {{place|Magnolia, Colorado|Magnolia}}. Saw 50 {{taxon|Chordeiles minor|nighthawks}} flying S by SW in a scattered flock S of {{place|Kossler Ranch|Kossler ranch}}, and 20 {{taxon|Gymnorhinus cyanocephalus|piñ",,,"United States of America",US,,,,Magnolia,"Magnolia, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-37-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/37?oldid=3607711",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"piñon jays","Gymnorhinus cyanocephalus","'Aug 24, 1907","Junius Henderson",'1907-08-24,," by SW in a scattered flock S of {{place|Kossler Ranch|Kossler ranch}}, and 20 {{taxon|Gymnorhinus cyanocephalus|piñon jays}} by roadside near head of {{place|Gregory Canyon, Colorado|Gregory Canyon}}.

{{#from|title=Page:Field Notes of Junius Hender",,,"United States of America",US,,,,"Kossler ranch","Kossler Ranch",,,,,,,,,,,,,,,,,,
JHFN2-44-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/44?oldid=3607737",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,meadowlarks,Sturnella,"'Oct. 3, 1907","Junius Henderson",'1907-10-03,,"oudre Canyon|cache La Poudre Canyon}}, where it occupies the valley or a portion of it. Heard {{taxon|Sturnella|meadowlarks}} singing all along the road. Saw one good sized flock of {{taxon|Sialia|bluebirds}} and many {{taxon|Accipiter|sparrow hawks}",,,"United States of America",US,,,,"cache La Poudre Canyon","Cache la Poudre Canyon",,,,,,,,,,,,,,,,,,
JHFN2-44-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/44?oldid=3607737",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,bluebirds,Sialia,"'Oct. 3, 1907","Junius Henderson",'1907-10-03,," it. Heard {{taxon|Sturnella|meadowlarks}} singing all along the road. Saw one good sized flock of {{taxon|Sialia|bluebirds}} and many {{taxon|Accipiter|sparrow hawks}}. Along the “Lykins” valley from the La Porte fold to {{place|Owl Canyon, Colorado",,,"United States of America",US,,,,"cache La Poudre Canyon","Cache la Poudre Canyon",,,,,,,,,,,,,,,,,,
JHFN2-44-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/44?oldid=3607737",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"sparrow hawks",Accipiter,"'Oct. 3, 1907","Junius Henderson",'1907-10-03,,"singing all along the road. Saw one good sized flock of {{taxon|Sialia|bluebirds}} and many {{taxon|Accipiter|sparrow hawks}}. Along the “Lykins” valley from the La Porte fold to {{place|Owl Canyon, Colorado|Owl Canyon}} there are two light colored l",,,"United States of America",US,,,,"cache La Poudre Canyon","Cache la Poudre Canyon",,,,,,,,,,,,,,,,,,
JHFN2-44-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/44?oldid=3607737",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Ostreidae,Ostreidae,"'Oct. 3, 1907","Junius Henderson",'1907-10-03,,"y shales between the two sandstone ridges  of the Dakota we found a 4- inch stratum literally filled with {{taxon|Ostreidae}}, but in very poor condition. Collected a lot, hoping that some of them might prove determinable. Reached {{place|Livermore, ",,,"United States of America",US,,,,"Owl canyon","Owl Canyon, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-47-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/47?oldid=3614649",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,crows,Corvus,"'Oct. 4, 1907","Junius Henderson",'1907-10-04,,"ley, Colorado|Greeley}} and {{place|Boulder, Colorado|Boulder}} but did not reach Mrs. Collins. Saw 29 {{taxon|Corvus|crows}} in on((e)) flock near Ingleside flying SE. Bright warm day.

",,,"United States of America",US,,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-48-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/48?oldid=3607777",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"tree sparrows","Spizella arborea","'Oct. 5","Junius Henderson",'1907-10-05,," sandstone. I lunched, fed the pony and rested at 12 n. to 1 p.m. Where I rested the {{taxon|Spizella arborea|tree sparrows}} and {{taxon|Poecile|chickadees}} were abundant. I saw a {{taxon|Charadrius vociferus|killdeer}}. {{taxon|Sturnella|Meadowlar",,,"United States of America",US,,,,"Cache a la Poudre","Cache la Poudre River",,,,,,,,,,,,,,,,,,
JHFN2-48-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/48?oldid=3607777",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,chickadees,Poecile,"'Oct. 5","Junius Henderson",'1907-10-05,,"ny and rested at 12 n. to 1 p.m. Where I rested the {{taxon|Spizella arborea|tree sparrows}} and {{taxon|Poecile|chickadees}} were abundant. I saw a {{taxon|Charadrius vociferus|killdeer}}. {{taxon|Sturnella|Meadowlarks}} were singing here as the 

{",,,"United States of America",US,,,,"Cache a la Poudre","Cache la Poudre River",,,,,,,,,,,,,,,,,,
JHFN2-48-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/48?oldid=3607777",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,killdeer,"Charadrius vociferus","'Oct. 5","Junius Henderson",'1907-10-05,,"zella arborea|tree sparrows}} and {{taxon|Poecile|chickadees}} were abundant. I saw a {{taxon|Charadrius vociferus|killdeer}}. {{taxon|Sturnella|Meadowlarks}} were singing here as the 

{{#from|title=Page:Field Notes of Junius Henderson, Notebook 2.p",,,"United States of America",US,,,,"Cache a la Poudre","Cache la Poudre River",,,,,,,,,,,,,,,,,,
JHFN2-48-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/48?oldid=3607777",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Meadowlarks,Sturnella,"'Oct. 5","Junius Henderson",'1907-10-05,," {{taxon|Poecile|chickadees}} were abundant. I saw a {{taxon|Charadrius vociferus|killdeer}}. {{taxon|Sturnella|Meadowlarks}} were singing here as the 

{{#from|title=Page:Field Notes of Junius Henderson, Notebook 2.pdf/49|uri=http://en.wikisource.or",,,"United States of America",US,,,,"Cache a la Poudre","Cache la Poudre River",,,,,,,,,,,,,,,,,,
JHFN2-52-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/52?oldid=3607946",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Inoceramus oblongus","Inoceramus oblongus","'Oct. 8, 1907","Junius Henderson",'1907-10-08,," numerous large gulls were flying. The sandstone, as at Fossil Ridge, contains large numbers of {{taxon|Inoceramus oblongus}} and some of the other {{taxon|Inoceramus}} found at Fossil Ridge, but I only saw two or three {{taxon|Pinna lakesii}} and {{",,,"United States of America",US,,,,"Rocky Ridge Reservoir No. 1","Rocky Ridge Reservoir No. 1",,,,,,,,,,,,,,,,,,
JHFN2-52-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/52?oldid=3607946",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Inoceramus,Inoceramus,"'Oct. 8, 1907","Junius Henderson",'1907-10-08,,"stone, as at Fossil Ridge, contains large numbers of {{taxon|Inoceramus oblongus}} and some of the other {{taxon|Inoceramus}} found at Fossil Ridge, but I only saw two or three {{taxon|Pinna lakesii}} and {{taxon|Baculites compressus}}, one {{taxon|C",,,"United States of America",US,,,,"Rocky Ridge Reservoir No. 1","Rocky Ridge Reservoir No. 1",,,,,,,,,,,,,,,,,,
JHFN2-52-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/52?oldid=3607946",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Pinna lakesii","Pinna lakesii","'Oct. 8, 1907","Junius Henderson",'1907-10-08,,"ongus}} and some of the other {{taxon|Inoceramus}} found at Fossil Ridge, but I only saw two or three {{taxon|Pinna lakesii}} and {{taxon|Baculites compressus}}, one {{taxon|Callista}}, one {{taxon|Scaphites nodosus}}, and a very few {{taxon|Ostrea|O",,,"United States of America",US,,,,"Rocky Ridge Reservoir No. 1","Rocky Ridge Reservoir No. 1",,,,,,,,,,,,,,,,,,
JHFN2-52-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/52?oldid=3607946",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Baculites compressus","Baculites compressus","'Oct. 8, 1907","Junius Henderson",'1907-10-08,,"on|Inoceramus}} found at Fossil Ridge, but I only saw two or three {{taxon|Pinna lakesii}} and {{taxon|Baculites compressus}}, one {{taxon|Callista}}, one {{taxon|Scaphites nodosus}}, and a very few {{taxon|Ostrea|Ostrea cf. O. inornata}}. {{taxon|An",,,"United States of America",US,,,,"Rocky Ridge Reservoir No. 1","Rocky Ridge Reservoir No. 1",,,,,,,,,,,,,,,,,,
JHFN2-52-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/52?oldid=3607946",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Callista,Callista,"'Oct. 8, 1907","Junius Henderson",'1907-10-08,," Fossil Ridge, but I only saw two or three {{taxon|Pinna lakesii}} and {{taxon|Baculites compressus}}, one {{taxon|Callista}}, one {{taxon|Scaphites nodosus}}, and a very few {{taxon|Ostrea|Ostrea cf. O. inornata}}. {{taxon|Anomia raetiformis}} is co",,,"United States of America",US,,,,"Rocky Ridge Reservoir No. 1","Rocky Ridge Reservoir No. 1",,,,,,,,,,,,,,,,,,
JHFN2-52-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/52?oldid=3607946",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Scaphites nodosus","Scaphites nodosus","'Oct. 8, 1907","Junius Henderson",'1907-10-08,," or three {{taxon|Pinna lakesii}} and {{taxon|Baculites compressus}}, one {{taxon|Callista}}, one {{taxon|Scaphites nodosus}}, and a very few {{taxon|Ostrea|Ostrea cf. O. inornata}}. {{taxon|Anomia raetiformis}} is common 

{{#from|title=Page:Field N",,,"United States of America",US,,,,"Rocky Ridge Reservoir No. 1","Rocky Ridge Reservoir No. 1",,,,,,,,,,,,,,,,,,
JHFN2-52-G,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/52?oldid=3607946",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Ostrea cf. O. inornata",Ostrea,"'Oct. 8, 1907","Junius Henderson",'1907-10-08,,"compressus}}, one {{taxon|Callista}}, one {{taxon|Scaphites nodosus}}, and a very few {{taxon|Ostrea|Ostrea cf. O. inornata}}. {{taxon|Anomia raetiformis}} is common 

{{#from|title=Page:Field Notes of Junius Henderson, Notebook 2.pdf/53|uri=http://e",,,"United States of America",US,,,,"Rocky Ridge Reservoir No. 1","Rocky Ridge Reservoir No. 1",,,,,,,,,,,,,,,,,,
JHFN2-52-H,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/52?oldid=3607946",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Anomia raetiformis","Anomia raetiformis","'Oct. 8, 1907","Junius Henderson",'1907-10-08,,"ista}}, one {{taxon|Scaphites nodosus}}, and a very few {{taxon|Ostrea|Ostrea cf. O. inornata}}. {{taxon|Anomia raetiformis}} is common 

{{#from|title=Page:Field Notes of Junius Henderson, Notebook 2.pdf/53|uri=http://en.wikisource.org/wiki/Page:Fie",,,"United States of America",US,,,,"Rocky Ridge Reservoir No. 1","Rocky Ridge Reservoir No. 1",,,,,,,,,,,,,,,,,,
JHFN2-53-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/53?oldid=3614655",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Halymenites major","Halymenites major","'Oct. 8, 1907","Junius Henderson",'1907-10-08,,"/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/53?oldid=3614655}}

and there are some {{taxon|Halymenites major}}. I saw no {{taxon|Placenticeras}} or other fossils  except those mentioned. The formation is practically the same as at {{pl",,,"United States of America",US,,,,"Rocky Ridge Reservoir No. 1","Rocky Ridge Reservoir No. 1",,,,,,,,,,,,,,,,,,
JHFN2-53-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/53?oldid=3614655",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Placenticeras,Placenticeras,"'Oct. 8, 1907","Junius Henderson",'1907-10-08,,"enderson,_Notebook_2.pdf/53?oldid=3614655}}

and there are some {{taxon|Halymenites major}}. I saw no {{taxon|Placenticeras}} or other fossils  except those mentioned. The formation is practically the same as at {{place|Fossil Creek}}, gray sandstone",,,"United States of America",US,,,,"Rocky Ridge Reservoir No. 1","Rocky Ridge Reservoir No. 1",,,,,,,,,,,,,,,,,,
